Harmonics from: ,../wlev_8545_31-Dec-2005_02-Jan-2007.csv,
Mean ,2.042992,
Latitude ,48.836000,
Time_Local , pred_8 , pred_all ,
31-Dec-2005 00:00:00 , 0.686563, 0.704656,
31-Dec-2005 01:00:00 , 0.775147, 0.794959,
31-Dec-2005 02:00:00 , 0.618469, 0.634885,
31-Dec-2005 03:00:00 , 0.296371, 0.306487,
31-Dec-2005 04:00:00 , -0.068452, -0.065593,
31-Dec-2005 05:00:00 , -0.343988, -0.343805,
31-Dec-2005 06:00:00 , -0.424861, -0.415831,
31-Dec-2005 07:00:00 , -0.261442, -0.233320,
31-Dec-2005 08:00:00 , 0.125469, 0.174092,
31-Dec-2005 09:00:00 , 0.648277, 0.712785,
31-Dec-2005 10:00:00 , 1.173837, 1.247134,
31-Dec-2005 11:00:00 , 1.557037, 1.628244,
31-Dec-2005 12:00:00 , 1.678273, 1.735779,
31-Dec-2005 13:00:00 , 1.475301, 1.512616,
31-Dec-2005 14:00:00 , 0.961251, 0.975270,
31-Dec-2005 15:00:00 , 0.224061, 0.211984,
31-Dec-2005 16:00:00 , -0.592790, -0.629529,
31-Dec-2005 17:00:00 , -1.323619, -1.379249,
31-Dec-2005 18:00:00 , -1.819753, -1.891425,
31-Dec-2005 19:00:00 , -1.984881, -2.070654,
31-Dec-2005 20:00:00 , -1.797723, -1.885767,
31-Dec-2005 21:00:00 , -1.316352, -1.387540,
31-Dec-2005 22:00:00 , -0.663070, -0.706398,
31-Dec-2005 23:00:00 , 0.006346, -0.011302,
01-Jan-2006 00:00:00 , 0.541317, 0.542017,
01-Jan-2006 01:00:00 , 0.833332, 0.845435,
01-Jan-2006 02:00:00 , 0.841745, 0.858973,
01-Jan-2006 03:00:00 , 0.602069, 0.618928,
01-Jan-2006 04:00:00 , 0.214730, 0.226061,
01-Jan-2006 05:00:00 , -0.182752, -0.179916,
01-Jan-2006 06:00:00 , -0.453013, -0.453592,
01-Jan-2006 07:00:00 , -0.495948, -0.487601,
01-Jan-2006 08:00:00 , -0.276131, -0.249906,
01-Jan-2006 09:00:00 , 0.166548, 0.211056,
01-Jan-2006 10:00:00 , 0.725858, 0.785716,
01-Jan-2006 11:00:00 , 1.255654, 1.326615,
01-Jan-2006 12:00:00 , 1.607122, 1.681064,
01-Jan-2006 13:00:00 , 1.667422, 1.735277,
01-Jan-2006 14:00:00 , 1.389879, 1.445016,
01-Jan-2006 15:00:00 , 0.807963, 0.842660,
01-Jan-2006 16:00:00 , 0.029354, 0.034569,
01-Jan-2006 17:00:00 , -0.788609, -0.816284,
01-Jan-2006 18:00:00 , -1.476077, -1.533853,
01-Jan-2006 19:00:00 , -1.891233, -1.975424,
01-Jan-2006 20:00:00 , -1.954142, -2.056669,
01-Jan-2006 21:00:00 , -1.665447, -1.767995,
01-Jan-2006 22:00:00 , -1.105298, -1.187655,
01-Jan-2006 23:00:00 , -0.412786, -0.465914,
