Harmonics from: ,wlev_8735_31-Dec-2005_02-Jan-2007.csv,
Mean ,2.180031,
Latitude ,50.513000,
Time_Local , pred_8 , pred_all , pred_noshallow 
31-Dec-2005 00:00:00 , 0.685053, 0.673814, 0.678190
31-Dec-2005 01:00:00 , 0.884632, 0.883185, 0.880051
31-Dec-2005 02:00:00 , 0.804289, 0.798944, 0.797521
31-Dec-2005 03:00:00 , 0.508742, 0.493902, 0.497779
31-Dec-2005 04:00:00 , 0.118295, 0.103022, 0.104627
31-Dec-2005 05:00:00 , -0.224327, -0.230017, -0.235616
31-Dec-2005 06:00:00 , -0.392872, -0.386519, -0.394181
31-Dec-2005 07:00:00 , -0.312175, -0.290022, -0.295486
31-Dec-2005 08:00:00 , 0.020485, 0.067518, 0.061018
31-Dec-2005 09:00:00 , 0.532887, 0.607089, 0.598677
31-Dec-2005 10:00:00 , 1.095080, 1.185943, 1.181923
31-Dec-2005 11:00:00 , 1.552080, 1.648300, 1.650507
31-Dec-2005 12:00:00 , 1.763849, 1.860576, 1.860941
31-Dec-2005 13:00:00 , 1.642400, 1.730405, 1.724539
31-Dec-2005 14:00:00 , 1.176511, 1.236867, 1.232236
31-Dec-2005 15:00:00 , 0.437571, 0.457403, 0.459776
31-Dec-2005 16:00:00 , -0.435181, -0.450909, -0.448211
31-Dec-2005 17:00:00 , -1.266580, -1.307961, -1.311369
31-Dec-2005 18:00:00 , -1.886806, -1.953297, -1.955850
31-Dec-2005 19:00:00 , -2.171783, -2.262680, -2.255233
31-Dec-2005 20:00:00 , -2.072628, -2.173221, -2.160073
31-Dec-2005 21:00:00 , -1.626790, -1.717961, -1.708846
31-Dec-2005 22:00:00 , -0.948065, -1.023522, -1.017647
31-Dec-2005 23:00:00 , -0.197996, -0.259755, -0.251164
01-Jan-2006 00:00:00 , 0.454181, 0.410280, 0.417891
01-Jan-2006 01:00:00 , 0.872974, 0.852370, 0.850876
01-Jan-2006 02:00:00 , 0.989079, 0.983755, 0.976380
01-Jan-2006 03:00:00 , 0.814691, 0.809040, 0.806157
01-Jan-2006 04:00:00 , 0.437916, 0.428240, 0.429791
01-Jan-2006 05:00:00 , -0.002184, -0.006949, -0.010574
01-Jan-2006 06:00:00 , -0.353484, -0.348160, -0.359032
01-Jan-2006 07:00:00 , -0.491870, -0.477865, -0.488280
01-Jan-2006 08:00:00 , -0.354944, -0.327789, -0.334566
01-Jan-2006 09:00:00 , 0.040333, 0.090864, 0.083925
01-Jan-2006 10:00:00 , 0.600691, 0.675941, 0.670175
01-Jan-2006 11:00:00 , 1.179629, 1.270338, 1.272305
01-Jan-2006 12:00:00 , 1.614744, 1.714737, 1.722349
01-Jan-2006 13:00:00 , 1.769887, 1.877130, 1.879900
01-Jan-2006 14:00:00 , 1.571382, 1.673327, 1.669437
01-Jan-2006 15:00:00 , 1.029042, 1.102465, 1.101723
01-Jan-2006 16:00:00 , 0.236459, 0.267593, 0.273770
01-Jan-2006 17:00:00 , -0.649702, -0.657370, -0.652722
01-Jan-2006 18:00:00 , -1.446402, -1.488196, -1.489099
01-Jan-2006 19:00:00 , -1.987833, -2.066481, -2.064315
01-Jan-2006 20:00:00 , -2.165092, -2.275991, -2.265342
01-Jan-2006 21:00:00 , -1.952022, -2.074376, -2.063490
01-Jan-2006 22:00:00 , -1.410777, -1.523787, -1.520269
01-Jan-2006 23:00:00 , -0.675747, -0.772808, -0.771421
02-Jan-2006 00:00:00 , 0.080079, 0.001773, 0.006880
02-Jan-2006 01:00:00 , 0.687872, 0.638676, 0.641276
02-Jan-2006 02:00:00 , 1.024082, 1.010104, 1.003235
02-Jan-2006 03:00:00 , 1.039650, 1.049447, 1.039402
02-Jan-2006 04:00:00 , 0.770043, 0.786579, 0.782742
02-Jan-2006 05:00:00 , 0.323741, 0.342883, 0.341718
02-Jan-2006 06:00:00 , -0.147763, -0.121989, -0.129738
02-Jan-2006 07:00:00 , -0.490697, -0.461006, -0.473791
02-Jan-2006 08:00:00 , -0.590027, -0.561967, -0.571129
02-Jan-2006 09:00:00 , -0.400260, -0.369014, -0.373299
02-Jan-2006 10:00:00 , 0.041861, 0.086721, 0.083488
