Harmonics from: ,wlev_7120_31-Dec-2011_02-Jan-2013.csv,
Mean ,1.915433,
Latitude ,48.424666,
Time_Local , pred_8 , pred_all , pred_noshallow 
31-Dec-2011 00:00:00 , -0.584491, -0.567537, -0.562257
31-Dec-2011 01:00:00 , -0.565819, -0.555212, -0.545657
31-Dec-2011 02:00:00 , -0.458695, -0.449257, -0.443353
31-Dec-2011 03:00:00 , -0.270405, -0.258272, -0.260033
31-Dec-2011 04:00:00 , -0.025944, -0.012679, -0.019075
31-Dec-2011 05:00:00 , 0.236738, 0.251260, 0.242174
31-Dec-2011 06:00:00 , 0.474564, 0.494725, 0.480674
31-Dec-2011 07:00:00 , 0.648403, 0.669911, 0.657210
31-Dec-2011 08:00:00 , 0.731232, 0.744410, 0.744639
31-Dec-2011 09:00:00 , 0.713512, 0.730725, 0.732901
31-Dec-2011 10:00:00 , 0.604574, 0.651842, 0.629930
31-Dec-2011 11:00:00 , 0.429791, 0.498871, 0.458689
31-Dec-2011 12:00:00 , 0.224305, 0.268899, 0.251447
31-Dec-2011 13:00:00 , 0.024894, 0.014794, 0.042807
31-Dec-2011 14:00:00 , -0.138043, -0.184986, -0.137022
31-Dec-2011 15:00:00 , -0.246504, -0.293492, -0.267502
31-Dec-2011 16:00:00 , -0.297552, -0.335213, -0.340750
31-Dec-2011 17:00:00 , -0.302145, -0.350863, -0.361784
31-Dec-2011 18:00:00 , -0.280585, -0.348323, -0.345996
31-Dec-2011 19:00:00 , -0.255879, -0.320764, -0.314319
31-Dec-2011 20:00:00 , -0.246778, -0.289025, -0.287042
31-Dec-2011 21:00:00 , -0.262283, -0.282408, -0.277768
31-Dec-2011 22:00:00 , -0.299022, -0.299737, -0.289140
31-Dec-2011 23:00:00 , -0.342141, -0.320312, -0.311698
01-Jan-2012 00:00:00 , -0.369443, -0.326039, -0.326479
01-Jan-2012 01:00:00 , -0.357715, -0.301221, -0.310811
01-Jan-2012 02:00:00 , -0.289594, -0.233468, -0.245726
01-Jan-2012 03:00:00 , -0.159224, -0.115537, -0.122778
01-Jan-2012 04:00:00 , 0.024777, 0.053475, 0.051859
01-Jan-2012 05:00:00 , 0.239846, 0.258059, 0.257323
01-Jan-2012 06:00:00 , 0.453449, 0.466048, 0.462105
01-Jan-2012 07:00:00 , 0.629631, 0.639191, 0.630993
01-Jan-2012 08:00:00 , 0.736605, 0.739833, 0.732973
01-Jan-2012 09:00:00 , 0.753624, 0.749230, 0.747970
01-Jan-2012 10:00:00 , 0.675531, 0.678409, 0.670876
01-Jan-2012 11:00:00 , 0.513929, 0.537758, 0.512173
01-Jan-2012 12:00:00 , 0.294730, 0.321440, 0.295395
01-Jan-2012 13:00:00 , 0.052667, 0.046948, 0.052305
01-Jan-2012 14:00:00 , -0.175918, -0.224521, -0.183047
01-Jan-2012 15:00:00 , -0.360343, -0.428060, -0.380270
01-Jan-2012 16:00:00 , -0.481252, -0.539706, -0.517602
01-Jan-2012 17:00:00 , -0.533426, -0.579893, -0.585152
01-Jan-2012 18:00:00 , -0.525230, -0.576305, -0.585833
01-Jan-2012 19:00:00 , -0.474952, -0.531778, -0.533724
01-Jan-2012 20:00:00 , -0.405078, -0.446762, -0.450018
01-Jan-2012 21:00:00 , -0.335991, -0.350339, -0.357332
01-Jan-2012 22:00:00 , -0.280686, -0.274287, -0.273691
01-Jan-2012 23:00:00 , -0.241823, -0.219527, -0.207851
02-Jan-2012 00:00:00 , -0.211805, -0.168391, -0.157391
02-Jan-2012 01:00:00 , -0.175807, -0.106138, -0.110348
02-Jan-2012 02:00:00 , -0.116935, -0.027788, -0.050014
02-Jan-2012 03:00:00 , -0.022139, 0.063882, 0.038491
02-Jan-2012 04:00:00 , 0.112677, 0.173209, 0.161937
02-Jan-2012 05:00:00 , 0.279739, 0.312385, 0.315024
02-Jan-2012 06:00:00 , 0.459507, 0.475146, 0.480021
02-Jan-2012 07:00:00 , 0.623913, 0.629086, 0.630136
02-Jan-2012 08:00:00 , 0.742041, 0.735917, 0.735596
02-Jan-2012 09:00:00 , 0.786946, 0.767730, 0.770684
02-Jan-2012 10:00:00 , 0.742015, 0.717248, 0.719843
02-Jan-2012 11:00:00 , 0.605326, 0.592530, 0.581429
