Harmonics from: ,wlev_7795_31-Dec-2005_02-Jan-2007.csv,
Mean ,3.124487,
Latitude ,49.337000,
Time_Local , pred_8 , pred_all , pred_noshallow 
31-Dec-2005 00:00:00 , -2.773780, -2.837068, -2.817758
31-Dec-2005 01:00:00 , -2.209624, -2.209746, -2.214557
31-Dec-2005 02:00:00 , -1.370971, -1.345057, -1.339743
31-Dec-2005 03:00:00 , -0.407911, -0.370389, -0.349170
31-Dec-2005 04:00:00 , 0.511948, 0.569417, 0.585813
31-Dec-2005 05:00:00 , 1.240879, 1.300487, 1.316525
31-Dec-2005 06:00:00 , 1.682964, 1.710504, 1.748979
31-Dec-2005 07:00:00 , 1.812809, 1.809014, 1.862021
31-Dec-2005 08:00:00 , 1.676613, 1.675335, 1.707289
31-Dec-2005 09:00:00 , 1.375607, 1.388956, 1.391294
31-Dec-2005 10:00:00 , 1.036308, 1.042176, 1.044376
31-Dec-2005 11:00:00 , 0.775340, 0.772340, 0.784619
31-Dec-2005 12:00:00 , 0.667899, 0.694020, 0.686018
31-Dec-2005 13:00:00 , 0.727999, 0.800193, 0.759088
31-Dec-2005 14:00:00 , 0.905581, 0.993047, 0.948903
31-Dec-2005 15:00:00 , 1.101222, 1.179047, 1.151093
31-Dec-2005 16:00:00 , 1.194660, 1.267120, 1.241655
31-Dec-2005 17:00:00 , 1.079735, 1.138663, 1.112901
31-Dec-2005 18:00:00 , 0.696629, 0.714954, 0.706156
31-Dec-2005 19:00:00 , 0.052901, 0.031362, 0.032608
31-Dec-2005 20:00:00 , -0.772435, -0.800954, -0.823412
31-Dec-2005 21:00:00 , -1.643251, -1.672585, -1.719971
31-Dec-2005 22:00:00 , -2.395857, -2.467804, -2.488421
31-Dec-2005 23:00:00 , -2.876663, -3.011554, -2.972184
01-Jan-2006 00:00:00 , -2.978669, -3.122729, -3.063915
01-Jan-2006 01:00:00 , -2.667727, -2.757347, -2.731817
01-Jan-2006 02:00:00 , -1.991945, -2.032082, -2.028469
01-Jan-2006 03:00:00 , -1.071761, -1.097781, -1.079849
01-Jan-2006 04:00:00 , -0.073019, -0.082367, -0.057124
01-Jan-2006 05:00:00 , 0.830448, 0.851043, 0.861960
01-Jan-2006 06:00:00 , 1.495564, 1.520283, 1.532667
01-Jan-2006 07:00:00 , 1.840654, 1.837453, 1.874201
01-Jan-2006 08:00:00 , 1.860578, 1.844369, 1.884508
01-Jan-2006 09:00:00 , 1.622871, 1.630553, 1.635563
01-Jan-2006 10:00:00 , 1.246155, 1.275528, 1.250613
01-Jan-2006 11:00:00 , 0.866545, 0.886701, 0.869386
01-Jan-2006 12:00:00 , 0.600746, 0.617445, 0.610247
01-Jan-2006 13:00:00 , 0.515321, 0.568948, 0.539003
01-Jan-2006 14:00:00 , 0.609960, 0.705754, 0.652312
01-Jan-2006 15:00:00 , 0.819010, 0.921582, 0.879895
01-Jan-2006 16:00:00 , 1.030776, 1.126082, 1.104924
01-Jan-2006 17:00:00 , 1.119572, 1.217567, 1.197303
01-Jan-2006 18:00:00 , 0.982180, 1.067182, 1.051205
01-Jan-2006 19:00:00 , 0.569214, 0.610242, 0.617118
01-Jan-2006 20:00:00 , -0.096901, -0.094840, -0.080039
01-Jan-2006 21:00:00 , -0.922224, -0.931020, -0.941672
01-Jan-2006 22:00:00 , -1.760176, -1.790661, -1.815323
01-Jan-2006 23:00:00 , -2.444553, -2.543508, -2.528893
02-Jan-2006 00:00:00 , -2.828611, -2.997678, -2.930933
02-Jan-2006 01:00:00 , -2.820548, -2.990363, -2.927061
02-Jan-2006 02:00:00 , -2.406505, -2.522684, -2.503437
02-Jan-2006 03:00:00 , -1.655307, -1.734103, -1.731407
02-Jan-2006 04:00:00 , -0.703624, -0.768729, -0.752026
02-Jan-2006 05:00:00 , 0.274880, 0.242870, 0.255782
02-Jan-2006 06:00:00 , 1.108864, 1.121573, 1.115708
02-Jan-2006 07:00:00 , 1.667504, 1.691925, 1.693279
